trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
903,FALSE,"{'a': 0.001, 'e': 0.620042072276323}",25,13,-31.79723219,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
904,FALSE,"{'a': 0.001, 'e': 0.6192571938239922}",20,13,-41.62576862,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
905,FALSE,"{'a': 0.001, 'e': 0.6184716961145192}",25,0,-108.7786142,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
906,FALSE,"{'a': 0.001, 'e': 0.6176855799334016}",25,0,-64.17725325,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
907,FALSE,"{'a': 0.001, 'e': 0.6168988460667556}",30,19,-6.899730303,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
908,FALSE,"{'a': 0.001, 'e': 0.6161114953013148}",20,0,-26.07861812,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
909,FALSE,"{'a': 0.001, 'e': 0.6153235284244302}",20,12,13.97406416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,FALSE,"{'a': 0.001, 'e': 0.6145349462240683}",35,14,-41.53322116,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 0}",1
911,FALSE,"{'a': 0.001, 'e': 0.6137457494888116}",30,17,-82.40077694,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
912,FALSE,"{'a': 0.001, 'e': 0.6129559390078564}",20,1,-45.04086209,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
913,FALSE,"{'a': 0.001, 'e': 0.6121655155710133}",20,0,-50.08650283,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
914,FALSE,"{'a': 0.001, 'e': 0.6113744799687056}",20,0,-49.34427417,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
915,FALSE,"{'a': 0.001, 'e': 0.6105828329919689}",20,0,-38.67684888,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
916,FALSE,"{'a': 0.001, 'e': 0.6097905754324501}",20,0,-52.59008831,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
917,FALSE,"{'a': 0.001, 'e': 0.6089977080824067}",20,1,-41.40129883,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
918,FALSE,"{'a': 0.001, 'e': 0.608204231734706}",30,19,-2.166813617,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
919,FALSE,"{'a': 0.001, 'e': 0.6074101471828242}",20,9,5.337791616,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
920,FALSE,"{'a': 0.001, 'e': 0.6066154552208458}",30,0,-91.12235401,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
921,FALSE,"{'a': 0.001, 'e': 0.6058201566434628}",30,0,-76.26967803,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
922,FALSE,"{'a': 0.001, 'e': 0.6050242522459737}",25,9,-13.83676674,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
923,FALSE,"{'a': 0.001, 'e': 0.6042277428242826}",25,15,7.450254418,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,FALSE,"{'a': 0.001, 'e': 0.6034306291748992}",30,18,-35.76245244,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
925,FALSE,"{'a': 0.001, 'e': 0.6026329120949367}",20,6,-76.87538,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
926,FALSE,"{'a': 0.001, 'e': 0.6018345923821126}",25,1,1.343611175,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
927,FALSE,"{'a': 0.001, 'e': 0.6010356708347461}",25,0,-12.50207395,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
928,FALSE,"{'a': 0.001, 'e': 0.6002361482517589}",30,12,-29.52217579,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
929,FALSE,"{'a': 0.001, 'e': 0.5994360254326734}",20,14,0.887783711,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,FALSE,"{'a': 0.001, 'e': 0.5986353031776124}",30,21,-69.18401604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
931,FALSE,"{'a': 0.001, 'e': 0.5978339822872982}",20,16,9.935369819,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,FALSE,"{'a': 0.001, 'e': 0.5970320635630515}",20,0,-76.45317821,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
933,FALSE,"{'a': 0.001, 'e': 0.596229547806791}",20,2,-31.72957124,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
934,FALSE,"{'a': 0.001, 'e': 0.5954264358210324}",20,0,-128.5700609,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
935,FALSE,"{'a': 0.001, 'e': 0.5946227284088875}",20,15,8.966503239,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,FALSE,"{'a': 0.001, 'e': 0.5938184263740639}",25,10,-50.48692112,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
937,FALSE,"{'a': 0.001, 'e': 0.5930135305208633}",25,6,-61.50785238,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 0}",1
938,FALSE,"{'a': 0.001, 'e': 0.5922080416541816}",20,0,-33.20063556,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
939,FALSE,"{'a': 0.001, 'e': 0.5914019605795077}",25,16,-4.275018036,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
940,FALSE,"{'a': 0.001, 'e': 0.5905952881029224}",20,9,-20.12237238,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
941,FALSE,"{'a': 0.001, 'e': 0.5897880250310982}",20,0,-54.6801467,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
942,FALSE,"{'a': 0.001, 'e': 0.5889801721712982}",20,0,-3.880491425,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
943,FALSE,"{'a': 0.001, 'e': 0.588171730331375}",20,0,-31.67405042,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
944,FALSE,"{'a': 0.001, 'e': 0.5873627003197706}",30,21,-25.99614276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
945,FALSE,"{'a': 0.001, 'e': 0.5865530829455147}",25,0,-74.2779786,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
946,FALSE,"{'a': 0.001, 'e': 0.5857428790182249}",20,0,-105.08785,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
947,FALSE,"{'a': 0.001, 'e': 0.5849320893481047}",30,0,-124.2893641,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
948,FALSE,"{'a': 0.001, 'e': 0.5841207147459441}",25,14,7.972356326,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
949,FALSE,"{'a': 0.001, 'e': 0.5833087560231173}",25,11,-77.53358198,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
950,FALSE,"{'a': 0.001, 'e': 0.582496213991583}",25,11,3.50218877,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
951,FALSE,"{'a': 0.001, 'e': 0.5816830894638835}",20,11,-79.90179268,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
952,FALSE,"{'a': 0.001, 'e': 0.5808693832531429}",25,0,-140.6524236,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
953,FALSE,"{'a': 0.001, 'e': 0.5800550961730674}",30,19,12.03358638,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,FALSE,"{'a': 0.001, 'e': 0.579240229037944}",20,11,-37.43555841,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
955,FALSE,"{'a': 0.001, 'e': 0.57842478266264}",30,11,-12.3136176,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
956,FALSE,"{'a': 0.001, 'e': 0.5776087578626015}",20,0,-55.19004977,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
957,FALSE,"{'a': 0.001, 'e': 0.5767921554538531}",20,7,-5.669295851,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
958,FALSE,"{'a': 0.001, 'e': 0.5759749762529975}",20,0,-65.69512974,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
959,FALSE,"{'a': 0.001, 'e': 0.5751572210772136}",25,14,-75.57075564,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
960,FALSE,"{'a': 0.001, 'e': 0.5743388907442566}",20,15,2.386392567,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,FALSE,"{'a': 0.001, 'e': 0.5735199860724567}",30,0,-1.412017476,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
962,FALSE,"{'a': 0.001, 'e': 0.5727005078807185}",30,5,-30.68051368,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
963,FALSE,"{'a': 0.001, 'e': 0.5718804569885201}",30,0,-105.4889154,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
964,FALSE,"{'a': 0.001, 'e': 0.5710598342159123}",20,5,-8.590802883,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
965,FALSE,"{'a': 0.001, 'e': 0.570238640383518}",30,13,-1.123108991,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
966,FALSE,"{'a': 0.001, 'e': 0.5694168763125309}",20,0,2.200251663,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
967,FALSE,"{'a': 0.001, 'e': 0.5685945428247148}",20,8,-33.51286973,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
968,FALSE,"{'a': 0.001, 'e': 0.5677716407424033}",20,0,-49.9131876,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
969,FALSE,"{'a': 0.001, 'e': 0.5669481708884984}",20,0,-25.58978553,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
970,FALSE,"{'a': 0.001, 'e': 0.5661241340864698}",25,0,-56.11614702,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
971,FALSE,"{'a': 0.001, 'e': 0.5652995311603544}",20,0,-13.20654807,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
972,FALSE,"{'a': 0.001, 'e': 0.5644743629347548}",20,3,-1.888416287,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
973,FALSE,"{'a': 0.001, 'e': 0.5636486302348394}",25,15,5.951054701,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
974,FALSE,"{'a': 0.001, 'e': 0.5628223338863407}",20,2,-52.7188959,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
975,FALSE,"{'a': 0.001, 'e': 0.561995474715555}",20,6,9.468932282,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,FALSE,"{'a': 0.001, 'e': 0.5611680535493414}",20,10,-22.9863053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
977,FALSE,"{'a': 0.001, 'e': 0.5603400712151211}",25,0,2.641867714,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
978,FALSE,"{'a': 0.001, 'e': 0.5595115285408763}",20,1,-7.391466925,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
979,FALSE,"{'a': 0.001, 'e': 0.5586824263551494}",35,3,-31.94838448,"{0: 25, 1: 1, 2: 6, 3: 0, 4: 0}",1
980,FALSE,"{'a': 0.001, 'e': 0.5578527654870429}",20,1,-26.85571162,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
981,FALSE,"{'a': 0.001, 'e': 0.5570225467662173}",20,0,-45.9728892,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
982,FALSE,"{'a': 0.001, 'e': 0.5561917710228914}",20,6,-59.67048112,"{0: 6, 1: 4, 2: 3, 3: 1, 4: 0}",1
983,FALSE,"{'a': 0.001, 'e': 0.5553604390878408}",20,0,-37.0536882,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
984,FALSE,"{'a': 0.001, 'e': 0.5545285517923974}",25,1,-28.79191758,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 0}",1
985,FALSE,"{'a': 0.001, 'e': 0.5536961099684484}",20,0,-21.42693063,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
986,FALSE,"{'a': 0.001, 'e': 0.5528631144484356}",30,14,-63.6399858,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
987,FALSE,"{'a': 0.001, 'e': 0.5520295660653544}",25,11,-36.08585647,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
988,FALSE,"{'a': 0.001, 'e': 0.5511954656527531}",20,11,16.69170019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,FALSE,"{'a': 0.001, 'e': 0.5503608140447321}",20,5,-58.85391561,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
990,FALSE,"{'a': 0.001, 'e': 0.549525612075943}",30,14,8.562942549,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
991,FALSE,"{'a': 0.001, 'e': 0.5486898605815875}",20,9,-4.748432498,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
992,FALSE,"{'a': 0.001, 'e': 0.5478535603974173}",30,10,22.19874118,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
993,FALSE,"{'a': 0.001, 'e': 0.5470167123597323}",30,22,1.251820634,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,FALSE,"{'a': 0.001, 'e': 0.5461793173053804}",30,17,-4.434096904,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
995,FALSE,"{'a': 0.001, 'e': 0.5453413760717568}",20,0,-80.41537263,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
996,FALSE,"{'a': 0.001, 'e': 0.5445028894968026}",20,5,-57.33400221,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
997,FALSE,"{'a': 0.001, 'e': 0.5436638584190042}",25,2,-10.73583129,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
998,FALSE,"{'a': 0.001, 'e': 0.5428242836773928}",25,0,-26.99010428,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
999,FALSE,"{'a': 0.001, 'e': 0.5419841661115429}",20,6,-25.84147851,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1000,FALSE,"{'a': 0.001, 'e': 0.5411435065615721}",20,0,-10.8458304,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1001,FALSE,"{'a': 0.001, 'e': 0.5403023058681397}",25,14,-41.5181794,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1002,FALSE,"{'a': 0.001, 'e': 0.5394605648724464}",20,14,-1.058376624,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1003,FALSE,"{'a': 0.001, 'e': 0.5386182844162335}",20,9,-6.051611415,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1004,FALSE,"{'a': 0.001, 'e': 0.5377754653417808}",20,6,13.7531312,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1005,FALSE,"{'a': 0.001, 'e': 0.5369321084919078}",30,20,-6.070653271,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1006,FALSE,"{'a': 0.001, 'e': 0.5360882147099707}",20,8,-36.82789988,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 0}",1
1007,FALSE,"{'a': 0.001, 'e': 0.5352437848398639}",25,0,-27.62692358,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",1
1008,FALSE,"{'a': 0.001, 'e': 0.5343988197260167}",25,0,-125.2370979,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
1009,FALSE,"{'a': 0.001, 'e': 0.5335533202133944}",25,8,-27.48676234,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1010,FALSE,"{'a': 0.001, 'e': 0.5327072871474963}",30,10,-56.15356876,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
1011,FALSE,"{'a': 0.001, 'e': 0.5318607213743555}",30,0,-160.7809361,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
1012,FALSE,"{'a': 0.001, 'e': 0.5310136237405374}",25,13,-22.18637108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1013,FALSE,"{'a': 0.001, 'e': 0.5301659950931401}",25,13,8.989874464,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1014,FALSE,"{'a': 0.001, 'e': 0.5293178362797918}",25,14,2.872817533,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1015,FALSE,"{'a': 0.001, 'e': 0.5284691481486513}",20,5,8.808965784,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,FALSE,"{'a': 0.001, 'e': 0.5276199315484067}",25,3,-45.53839686,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
1017,FALSE,"{'a': 0.001, 'e': 0.5267701873282746}",20,12,-28.71044988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1018,FALSE,"{'a': 0.001, 'e': 0.525919916337999}",30,0,-116.4991685,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
1019,FALSE,"{'a': 0.001, 'e': 0.5250691194278508}",20,0,-43.48165771,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1020,FALSE,"{'a': 0.001, 'e': 0.524217797448627}",20,6,-48.64668105,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1021,FALSE,"{'a': 0.001, 'e': 0.5233659512516495}",25,13,-8.265768944,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1022,FALSE,"{'a': 0.001, 'e': 0.5225135816887643}",20,14,-11.015342,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1023,FALSE,"{'a': 0.001, 'e': 0.521660689612341}",20,4,-42.73223632,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
1024,FALSE,"{'a': 0.001, 'e': 0.5208072758752714}",25,15,-4.088994814,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1025,FALSE,"{'a': 0.001, 'e': 0.5199533413309696}",20,0,-45.81968627,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1026,FALSE,"{'a': 0.001, 'e': 0.5190988868333698}",25,8,-23.02002515,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1027,FALSE,"{'a': 0.001, 'e': 0.5182439132369261}",20,7,-10.60560975,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1028,FALSE,"{'a': 0.001, 'e': 0.5173884213966127}",25,11,-33.51476413,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1029,FALSE,"{'a': 0.001, 'e': 0.5165324121679207}",20,10,20.20415607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,FALSE,"{'a': 0.001, 'e': 0.5156758864068598}",20,0,-45.33034027,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1031,FALSE,"{'a': 0.001, 'e': 0.5148188449699553}",30,0,-3.651801151,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
1032,FALSE,"{'a': 0.001, 'e': 0.513961288714249}",20,15,4.015094965,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1033,FALSE,"{'a': 0.001, 'e': 0.5131032184972965}",25,9,-62.98259314,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
1034,FALSE,"{'a': 0.001, 'e': 0.5122446351771685}",30,6,11.95010738,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1035,FALSE,"{'a': 0.001, 'e': 0.5113855396124478}",30,0,-34.16998322,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
1036,FALSE,"{'a': 0.001, 'e': 0.5105259326622302}",20,4,-41.17985183,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
1037,FALSE,"{'a': 0.001, 'e': 0.5096658151861225}",25,10,-2.989364166,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1038,FALSE,"{'a': 0.001, 'e': 0.5088051880442421}",25,8,-27.16630595,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1039,FALSE,"{'a': 0.001, 'e': 0.507944052097216}",20,1,-3.686399926,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1040,FALSE,"{'a': 0.001, 'e': 0.5070824082061802}",25,9,18.97640903,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1041,FALSE,"{'a': 0.001, 'e': 0.5062202572327784}",25,15,-6.084250892,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1042,FALSE,"{'a': 0.001, 'e': 0.5053576000391616}",20,0,-29.95196795,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1043,FALSE,"{'a': 0.001, 'e': 0.5044944374879867}",20,0,-38.16714296,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1044,FALSE,"{'a': 0.001, 'e': 0.5036307704424167}",30,10,-5.51753583,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1045,FALSE,"{'a': 0.001, 'e': 0.5027665997661179}",25,3,-52.92643825,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 0}",1
1046,FALSE,"{'a': 0.001, 'e': 0.5019019263232615}",25,18,6.838440266,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,FALSE,"{'a': 0.001, 'e': 0.5010367509785203}",30,15,-58.73930429,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
1048,FALSE,"{'a': 0.001, 'e': 0.5001710745970701}",30,15,-27.16631498,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1049,FALSE,"{'a': 0.001, 'e': 0.49930489804458683}",35,0,-172.8239666,"{0: 25, 1: 2, 2: 4, 3: 0, 4: 4}",0
1050,FALSE,"{'a': 0.001, 'e': 0.4984382221872473}",25,19,12.30151392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,FALSE,"{'a': 0.001, 'e': 0.49757104789172696}",25,13,-3.284722756,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1052,FALSE,"{'a': 0.001, 'e': 0.49670337602520037}",20,12,13.96039446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,FALSE,"{'a': 0.001, 'e': 0.49583520745533893}",20,0,-73.41734454,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1054,FALSE,"{'a': 0.001, 'e': 0.4949665430503115}",25,0,-50.30664721,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1055,FALSE,"{'a': 0.001, 'e': 0.4940973836787822}",30,11,-32.46063741,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
1056,FALSE,"{'a': 0.001, 'e': 0.4932277302099105}",30,13,-9.460148097,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1057,FALSE,"{'a': 0.001, 'e': 0.4923575835133495}",20,5,-10.76227064,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1058,FALSE,"{'a': 0.001, 'e': 0.49148694445924623}",30,12,-10.58489851,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1059,FALSE,"{'a': 0.001, 'e': 0.4906158139182393}",20,5,0.692413926,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1060,FALSE,"{'a': 0.001, 'e': 0.4897441927614595}",20,4,-60.35027726,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
1061,FALSE,"{'a': 0.001, 'e': 0.4888720818605275}",25,6,-26.80879557,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1062,FALSE,"{'a': 0.001, 'e': 0.4879994820875546}",20,0,-7.424139523,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1063,FALSE,"{'a': 0.001, 'e': 0.48712639431514015}",20,16,9.415865654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,FALSE,"{'a': 0.001, 'e': 0.4862528194163721}",25,14,-10.95579749,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1065,FALSE,"{'a': 0.001, 'e': 0.485378758264825}",20,0,3.001627133,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1066,FALSE,"{'a': 0.001, 'e': 0.48450421173456026}",25,0,-83.72899088,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
1067,FALSE,"{'a': 0.001, 'e': 0.483629180700124}",20,9,-27.38926764,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1068,FALSE,"{'a': 0.001, 'e': 0.4827536660365475}",20,6,14.79591075,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1069,FALSE,"{'a': 0.001, 'e': 0.481877668619345}",35,12,34.90701642,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,FALSE,"{'a': 0.001, 'e': 0.48100118932451424}",30,17,-42.6501424,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1071,FALSE,"{'a': 0.001, 'e': 0.4801242290285341}",20,0,-7.17784348,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1072,FALSE,"{'a': 0.001, 'e': 0.47924678860836506}",20,11,-20.38942461,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
1073,FALSE,"{'a': 0.001, 'e': 0.47836886894144715}",20,0,-47.49492559,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1074,FALSE,"{'a': 0.001, 'e': 0.4774904709057004}",20,0,-13.85332669,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
1075,FALSE,"{'a': 0.001, 'e': 0.47661159537952236}",25,13,-3.675101786,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1076,FALSE,"{'a': 0.001, 'e': 0.4757322432417888}",20,3,-71.60661706,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
1077,FALSE,"{'a': 0.001, 'e': 0.47485241537185147}",25,7,0.715421554,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1078,FALSE,"{'a': 0.001, 'e': 0.4739721126495385}",25,0,-7.756878712,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1079,FALSE,"{'a': 0.001, 'e': 0.47309133595515224}",20,14,10.28384488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,FALSE,"{'a': 0.001, 'e': 0.4722100861694696}",20,6,11.92026157,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1081,FALSE,"{'a': 0.001, 'e': 0.47132836417373997}",20,10,12.49684903,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1082,FALSE,"{'a': 0.001, 'e': 0.47044617084968565}",25,0,-89.06367379,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1083,FALSE,"{'a': 0.001, 'e': 0.46956350707949945}",20,0,1.787432966,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
